hike_name,hike_id,numReports,total_dist,elevation gain,time_from_seattle,Coast,stars,Dogs allowed on leash,Established campsites,Fall foliage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife
Lake Clarice,2719,1,,,148.4666667,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Kulla Kulla,2720,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake LaCrosse,2721,5,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Of The Pines,2722,0,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Creek,2723,0,,,182.55,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kettle Creek,2724,8,,,123.1833333,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Aldwell Nature,2725,0,,,,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
45 Mile Sheep Drive,2726,5,,,55.33333333,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Agnes Creek,2727,6,,,,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Abiel Pass,2728,2,9,3400,,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Allens Bay,2729,2,,,278.3833333,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0
Alder Ridge-Mad River Tie,2730,2,,,,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Mountain,2731,4,,,,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Albert Camp,2732,3,,,,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Williams Lake,2733,29,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheep Mountain,2734,3,,,,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kid Creek,2735,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Krause Bottom,2736,12,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Byrne,2737,16,,,,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Kincaid,2738,0,,,144.7333333,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Creek,2739,4,,,337.6,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Klondike Swamp,2740,34,,,24.98333333,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Kloochman Rock,2741,3,,,180.6166667,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Kraus Ridge,2742,2,,,,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake James,2743,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
LaCrosse Pass,2744,9,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Christine,2745,34,,,118.3,0,3.83,0,0,0,0,1,0,0,0,0,0,0,0,0
Lake Evan,2746,4,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
LaCrosse Basin,2747,8,,,131.85,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Kennedy Hotsprings,2748,13,,,,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lake Hazard,2749,0,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Judkin Trail,2750,0,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Johns River State Wildlife Area,2751,1,2.5,20,,0,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0
Jupiter Lakes,2752,1,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jumpoff Joe Lookout,2753,3,,,187,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Kachess Nature,2754,1,,,,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Jefferson Lake,2755,3,,,162.6166667,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Joker Mountain,2756,0,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Creek,2757,7,,,,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Jungle Creek,2758,26,,,110.3166667,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackita Ridge,2759,31,,,161.5333333,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
Jolly Creek,2760,1,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Creek,2761,3,,,169.2666667,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Kaleetan Lake,2762,18,20.2,4200,47.46666667,0,3.33,0,1,0,0,0,0,0,0,1,0,0,0,0
Jack Ridge,2763,10,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenes Trail,2764,1,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson-Medra Creek,2765,58,8,2250,106.7,0,3.2,0,0,0,0,0,1,0,0,1,0,0,0,0
John Muir Discovery,2766,0,,,,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson Mountain,2767,8,,,,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Creek,2768,0,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Island Lake,2769,0,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Creek,2770,31,,,170.55,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Keenen Meadow,2771,0,,,,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Kay Creek,2772,1,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
House Rock,2773,0,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Flat,2774,1,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Index Creek,2775,6,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Head Basin,2776,1,,,,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Trail,2777,32,,,,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Pass,2778,1,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoodoo Pass,2779,6,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Hubbard Creek,2780,0,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeymoon Creek,2781,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Lake,2782,14,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Horton Butte,2783,2,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Heaven,2784,26,,,240.9666667,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Hornet Ridge,2785,0,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe Creek,2786,0,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Indian Creek,2787,9,,,,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Hopkins Pass,2788,0,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Iron Creek Falls,2789,4,,,,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Horseshoe Basin (Stehekin),2790,5,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard Creek,2791,9,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hood Canal Wetlands,2792,0,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Hudson Way,2793,0,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Holman Creek,2794,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Hollow,2795,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Harstine Island State Park,2796,6,1.5,200,99.06666667,1,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0
Happy Creek,2797,1,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Haystack,2798,1,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Happy Creek Nature Trail,2799,5,,,153.5,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Hardscrabble Creek,2800,11,,,137.2833333,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatchery Creek,2801,26,13,4000,137.5,0,2.2,0,0,0,0,1,1,0,1,0,0,0,0,1
High Camp,2802,12,,,,0,3.2,1,1,0,0,1,0,0,0,0,0,0,0,0
Hayden Pass,2803,9,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoh-Bogachiel,2804,2,,,,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Hoh Lake,2805,7,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Higley Peak,2806,2,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Heather Pass,2807,20,,,,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidden Lakes,2808,1,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
High Divide,2809,64,,,,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
Hells Basin,2810,0,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Hereford Meadows,2811,0,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
High Pass,2812,33,26,4500,190.2,0,2.4,0,1,0,0,0,1,0,1,0,0,0,0,1
Heart Lake,2813,2,3,150,295.2166667,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0
Hikers Trail,2814,0,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Hogsback Route,2815,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
High Divide,2816,22,,,186.4833333,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0
Hidden Springs,2817,5,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Heather Meadows,2818,7,,,169.2833333,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Henskin Lake,2819,10,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Hidden Lakes,2820,8,,,279.2,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0
High Bridge,2821,3,,,,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
High Pass,2822,29,,,171.65,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hindoo,2823,1,,,,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Heather Basin,2824,6,,,,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassy Point,2825,6,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Run Pass,2826,0,,,,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Gray Wolf Pass,2827,15,,,,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant Purcell Falls,2828,1,,,,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Creek,2829,9,,,,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0
Granite Lakes,2830,18,,,44.78333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassy Knoll,2831,16,,,257.4666667,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Gooseberry Flat,2832,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Creek,2833,11,,,145.9833333,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Grand Pass,2834,26,,,229.2,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamilton Peak,2835,2,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Greenwood Lake,2836,4,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Goose Prairie,2837,8,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Halliday,2838,1,,,,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Griff Creek,2839,7,3.5,1500,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain,2840,0,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Gold Ridge,2841,0,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Green River,2842,10,,,,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Graves Creek Primitive,2843,8,,,209.5833333,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Greek Creek Basin,2844,1,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Ridge,2845,44,,,187.6833333,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamma Hamma Beaver Pond,2846,6,,,138.65,0,2.75,0,0,0,0,0,1,0,0,0,0,0,0,1
Gillette Ridge,2847,2,,,358.45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Creek,2848,3,,,124.05,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortune Creek-Van Epps,2849,8,,,,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Gatton Creek,2850,2,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Fourth Creek,2851,10,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
French Ridge,2852,5,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier Peak,2853,10,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
French Butte,2854,0,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Freezout Lake,2855,1,,,,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Frater Lake,2856,1,,,352.05,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Glacier View Loop,2857,1,,,112.6666667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Frog Mountain,2858,5,,,,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty Creek,2859,0,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Found Lake,2860,3,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fryingpan Loop,2861,1,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Gamma Ridge,2862,3,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Frost Mountain,2863,0,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Four Mile Ridge,2864,0,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Peak,2865,7,,,83.38333333,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Frisco Mountain,2866,0,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Getaway Creek,2867,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Flats,2868,59,,,132.0166667,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Frying Pan,2869,2,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Frog Lake,2870,4,,,89.78333333,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Glory Lake,2871,0,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Four Stream,2872,10,,,131.35,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Falls Creek,2873,5,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Mountain,2874,3,,,,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
First Butte,2875,0,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Flower Dome,2876,2,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Fern Lake,2877,8,,,,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,1
Elsnor Mine,2878,0,,,,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairholm Campground,2879,0,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Ridge,2880,1,,,,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Fog City,2881,4,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Elk Lake,2882,19,4,500,140.7166667,0,2.25,0,0,0,1,0,0,1,0,0,0,0,0,1
Emerald Park,2883,11,,,,0,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0
Foolhen Lake,2884,1,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Equestrian Loops,2885,4,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Nooksack River to Excelsior Pass,2886,90,9,3500,138.9333333,0,3.57,0,0,0,0,0,0,0,1,0,1,0,0,0
Entiat River,2887,43,,,248.25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Forks of Canyon Creek,2888,2,,,,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Fishhook Flat,2889,1,,,,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Fish Creek,2890,3,,,183.8833333,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Elwha Basin,2891,8,,,,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
First Creek,2892,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Elip Creek,2893,5,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Ericsons Bay,2894,3,,,258.3666667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Creek,2895,4,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Escondido Lake,2896,5,,,131.1666667,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Creek,2897,13,16,4250,,0,2.2,1,0,0,0,1,0,0,0,0,0,0,0,0
Drop Creek Spur,2898,0,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch Miller Gap,2899,54,,,121.75,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Quinault River,2900,21,,,209.45,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusty Creek,2901,1,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Dutch Miller Gap East Side,2902,18,,,,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dry Creek,2903,5,,,,0,4,1,1,0,1,0,0,0,0,0,0,0,0,1
Dumbbell Lake,2904,9,,,145.45,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Dosewallips River,2905,72,,,142.55,0,3.2,0,0,0,0,0,0,0,0,1,0,0,0,0
Early Winters,2906,10,,,225.9,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
East Side Parks,2907,1,,,,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Easy Ridge,2908,4,,,,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Buttermilk River,2909,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Pasayten River,2910,4,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Sibley Creek,2911,2,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Creek,2912,6,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Edgar Rock,2913,7,,,155.4333333,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Eightmile Ridge,2914,2,,,,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0
East Zion,2915,0,,,,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Eagle Pass,2916,1,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Fork Prince Creek,2917,1,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
East Boundary,2918,2,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
East Side Road,2919,2,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
East Side Trail,2920,28,,,119.55,0,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Lake,2921,63,,,213.8833333,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0
Dollar Watch Mountain,2922,2,,,,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception Lakes,2923,26,,,91.68333333,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Deception Pass State Park - Hoypus Point,2924,23,3.2,360,92.95,0,3.57,0,0,0,1,0,0,0,0,0,0,0,0,0
Deep Lake,2925,2,,,194.9833333,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Devore Creek,2926,3,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Disappointment Peak,2927,1,,,,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Dead-horse Creek,2928,8,,,,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dishpan Gap,2929,16,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Deadhorse Camp,2930,0,,,,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Diamond Jack,2931,2,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Creek Pass,2932,30,,,105.3166667,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Dirty Harry's Peak,2933,121,8.2,3326,42.28333333,0,2.75,0,0,0,0,0,1,0,0,0,1,0,0,0
Devil's Backbone,2934,5,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Creek,2935,1,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Desolation Peak,2936,35,6.8,4400,243.55,0,4,0,0,0,0,1,0,0,0,0,1,0,0,1
Devil's Lake,2937,6,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Devils Gulch,2938,15,9,1100,192.1,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Darling Mountain,2939,2,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Divide Camp,2940,13,,,211.4666667,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
Diamond Creek,2941,1,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Deceiver,2942,31,,,,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Divide Ridge - Mount Christoff,2943,11,,,,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
Deroux Spur,2944,22,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Deep Lake,2945,37,14.5,2150,67.31666667,0,3.67,0,1,0,0,1,1,0,0,0,0,0,0,0
Dead Buck,2946,0,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dole Lakes,2947,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Dose Fisherman,2948,0,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Deer Park,2949,3,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Dog Creek,2950,2,,,,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Delate Meadow,2951,1,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Delate Creek,2952,1,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Devil's Ridge,2953,20,,,,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Crater,2954,4,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Crow Lake Way,2955,30,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Cow Creek Meadows,2956,7,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar Divide,2957,14,,,158.6333333,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Coyote,2958,22,,,,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar Mountain View Point,2959,1,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Cow Canyon,2960,0,,,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cub Creek,2961,0,,,,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0
Cramer Lake,2962,33,,,,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0
Cox Valley,2963,1,,,,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Mountain,2964,1,,,,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Crow Butte,2965,1,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Corral Creek,2966,3,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Curry Gap,2967,10,,,125.7,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossover,2968,42,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Ridge,2969,23,,,156.4166667,0,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Crowell Ridge,2970,4,,,345.3166667,0,3.8,1,1,0,0,0,1,1,1,0,1,0,0,1
Cougar Valley,2971,2,,,,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Crooked Creek,2972,6,,,,0,3,0,1,0,0,0,1,1,0,0,0,0,0,1
Cougar Pass,2973,33,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
County Line,2974,105,,,106.4,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
Dalles Nature,2975,1,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Crater Mountain,2976,14,,,158.75,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Corral Lake,2977,3,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Meadows,2978,10,,,144.9166667,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Cowlitz Trail,2979,15,,,151.0833333,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Creek,2980,1,,,,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Cougar Ridge,2981,1,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Coyote Trail,2982,7,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Copper Lake,2983,14,,,,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Cortright Creek,2984,0,,,161.45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Conrad Glacier,2985,1,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Colockum Pass Road,2986,5,,,,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0
Clearwater,2987,3,,,,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
Coleman Ridge,2988,10,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
China Creek,2989,1,,,,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikamin Tie ORV,2990,2,,,,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Chuchuwanteen Lake,2991,0,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Chikamin Creek ORV,2992,2,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Conrad Meadows,2993,2,,,199.7833333,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Cool Creek,2994,1,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark Mountain,2995,0,,,,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Colquhoun Peak,2996,6,,,,0,3.67,0,0,0,0,0,0,0,0,0,1,0,0,1
Constance Pass,2997,24,,,140.2,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0
Chopaka Mountain,2998,3,,,264.7833333,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Chiwawa River,2999,12,,,194.4333333,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0
